datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,51217,EASTERN HUB,,,HUB,,30.98,24.966949,-6.094939,0.081888,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,51287,WEST INT HUB,,,HUB,,30.98,33.346106,2.644995,-0.278889,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,30.98,25.504584,-5.394061,-0.081355,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,30.98,24.840284,-5.755871,-0.383845,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,30.98,26.460615,-3.205923,-1.313462,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,33092313,CHICAGO HUB,,,HUB,,30.98,26.750625,-3.188429,-1.040946,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,30.98,26.619197,-3.179287,-1.181516,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,34497125,AEP GEN HUB,,,HUB,,30.98,29.787632,-0.605000,-0.587368,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,30.98,30.781129,-0.123482,-0.075389,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,34497151,OHIO HUB,,,HUB,,30.98,30.777460,-0.141706,-0.060834,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,35010337,DOMINION HUB,,,HUB,,30.98,40.006478,8.197264,0.829214,True,1
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,30.98,28.582500,-1.862955,-0.534545,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,51217,EASTERN HUB,,,HUB,,29.68,25.837697,-4.165264,0.322961,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,51287,WEST INT HUB,,,HUB,,29.68,30.966664,1.498886,-0.212222,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,29.68,26.809791,-2.926145,0.055936,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,29.68,25.834906,-3.833791,-0.011303,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,29.68,28.119538,-0.200615,-1.359847,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,33092313,CHICAGO HUB,,,HUB,,29.68,28.366831,-0.207748,-1.105421,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,29.68,28.240981,-0.202615,-1.236404,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,34497125,AEP GEN HUB,,,HUB,,29.68,28.797895,-0.281053,-0.601052,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,29.68,29.372544,-0.142519,-0.164937,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,34497151,OHIO HUB,,,HUB,,29.68,29.345602,-0.175833,-0.158565,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,35010337,DOMINION HUB,,,HUB,,29.68,34.791615,4.560840,0.550775,True,1
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,29.68,28.263409,-0.970227,-0.446364,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,51217,EASTERN HUB,,,HUB,,26.06,24.589926,-1.715181,0.245107,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,51287,WEST INT HUB,,,HUB,,26.06,26.570554,0.679443,-0.168889,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,26.06,25.045520,-1.091875,0.077395,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,26.06,24.548622,-1.593198,0.081820,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,26.06,24.461615,-0.341231,-1.257154,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,33092313,CHICAGO HUB,,,HUB,,26.06,24.795338,-0.233374,-1.031288,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,26.06,24.674175,-0.241724,-1.144101,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,34497125,AEP GEN HUB,,,HUB,,26.06,25.470000,-0.068158,-0.521842,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,26.06,25.896043,-0.003385,-0.160572,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,34497151,OHIO HUB,,,HUB,,26.06,25.886652,-0.014214,-0.159134,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,35010337,DOMINION HUB,,,HUB,,26.06,28.465421,1.966385,0.439036,True,1
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,26.06,25.358182,-0.337045,-0.364773,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,51217,EASTERN HUB,,,HUB,,24.50,23.564975,-1.180366,0.245341,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,51287,WEST INT HUB,,,HUB,,24.50,24.786110,0.433888,-0.147778,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,24.50,24.315624,-0.308854,0.124478,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,24.50,23.535613,-1.070353,0.105966,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,24.50,23.099308,-0.138692,-1.262000,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,33092313,CHICAGO HUB,,,HUB,,24.50,23.395679,-0.049227,-1.055094,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,24.50,23.286612,-0.057504,-1.155884,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,34497125,AEP GEN HUB,,,HUB,,24.50,24.095000,0.083421,-0.488421,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,24.50,24.458328,0.123484,-0.165156,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,34497151,OHIO HUB,,,HUB,,24.50,24.453759,0.123967,-0.170208,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,35010337,DOMINION HUB,,,HUB,,24.50,25.905447,1.015858,0.389589,True,1
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,24.50,24.154773,-0.011364,-0.333863,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,51217,EASTERN HUB,,,HUB,,24.23,23.473722,-1.032451,0.276173,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,51287,WEST INT HUB,,,HUB,,24.23,24.556666,0.455000,-0.128334,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,24.23,24.017707,-0.397708,0.185415,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,24.23,23.381209,-0.955254,0.106463,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,24.23,22.651615,-0.266846,-1.311539,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,33092313,CHICAGO HUB,,,HUB,,24.23,22.915766,-0.208917,-1.105317,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,24.23,22.810252,-0.213165,-1.206583,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,34497125,AEP GEN HUB,,,HUB,,24.23,23.835789,0.103158,-0.497369,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,24.23,24.220834,0.161942,-0.171108,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,34497151,OHIO HUB,,,HUB,,24.23,24.217129,0.165815,-0.178686,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,35010337,DOMINION HUB,,,HUB,,24.23,25.668549,1.038329,0.400220,True,1
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,24.23,23.930227,0.009318,-0.309091,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,51217,EASTERN HUB,,,HUB,,29.77,21.914684,-7.862361,0.007045,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,51287,WEST INT HUB,,,HUB,,29.77,31.568887,1.939443,-0.140556,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,29.77,30.521768,0.617603,0.134165,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,29.77,23.419356,-6.109196,-0.241448,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,29.77,28.287692,-0.047308,-1.435000,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,33092313,CHICAGO HUB,,,HUB,,29.77,28.506949,-0.096416,-1.166635,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,29.77,28.389302,-0.086315,-1.294383,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,34497125,AEP GEN HUB,,,HUB,,29.77,30.320000,1.072895,-0.522895,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,29.77,30.928194,1.203846,-0.045652,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,34497151,OHIO HUB,,,HUB,,29.77,30.912221,1.192118,-0.049897,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,35010337,DOMINION HUB,,,HUB,,29.77,34.109205,3.669614,0.669591,True,1
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,29.77,29.989773,0.549773,-0.330000,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,51217,EASTERN HUB,,,HUB,,40.87,29.327651,-11.292161,-0.250188,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,51287,WEST INT HUB,,,HUB,,40.87,43.123331,2.434443,-0.181112,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,40.87,43.707599,2.623851,0.213748,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,40.87,31.762625,-8.437414,-0.669961,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,40.87,38.380385,-0.183000,-2.306615,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,33092313,CHICAGO HUB,,,HUB,,40.87,38.789352,-0.145673,-1.934975,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,40.87,38.579851,-0.177905,-2.112244,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,34497125,AEP GEN HUB,,,HUB,,40.87,41.682105,1.777632,-0.965527,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,40.87,42.363358,1.755336,-0.261978,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,34497151,OHIO HUB,,,HUB,,40.87,42.314799,1.714209,-0.269410,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,35010337,DOMINION HUB,,,HUB,,40.87,46.372203,4.025334,1.476869,True,1
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,40.87,41.269545,1.117500,-0.717955,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,51217,EASTERN HUB,,,HUB,,34.54,24.631573,-10.078005,0.169578,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,51287,WEST INT HUB,,,HUB,,34.54,36.568332,2.263332,-0.235000,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,34.54,37.420308,2.608331,0.271977,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,34.54,26.829353,-7.447476,-0.263171,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,34.54,31.463154,-1.222846,-1.854000,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,33092313,CHICAGO HUB,,,HUB,,34.54,31.894863,-1.157391,-1.487746,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,34.54,31.700966,-1.183121,-1.655913,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,34497125,AEP GEN HUB,,,HUB,,34.54,35.334474,1.749737,-0.955263,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,34.54,35.939436,1.743875,-0.344439,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,34497151,OHIO HUB,,,HUB,,34.54,35.890697,1.709794,-0.359097,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,35010337,DOMINION HUB,,,HUB,,34.54,39.134342,3.585985,1.008357,True,1
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,34.54,35.010682,1.155682,-0.685000,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,51217,EASTERN HUB,,,HUB,,30.19,25.261690,-5.258964,0.330654,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,51287,WEST INT HUB,,,HUB,,30.19,31.539999,1.508888,-0.158889,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,30.19,31.763330,1.223852,0.349478,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,30.19,26.089755,-4.068443,-0.031802,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,30.19,27.398462,-1.079615,-1.711923,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,33092313,CHICAGO HUB,,,HUB,,30.19,27.778492,-1.034310,-1.377198,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,30.19,27.613685,-1.044844,-1.531471,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,34497125,AEP GEN HUB,,,HUB,,30.19,30.089474,0.853947,-0.954473,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,30.19,30.568318,0.868519,-0.490201,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,34497151,OHIO HUB,,,HUB,,30.19,30.509327,0.848001,-0.528674,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,35010337,DOMINION HUB,,,HUB,,30.19,33.696777,2.588588,0.918189,True,1
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,30.19,30.128182,0.523636,-0.585454,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,51217,EASTERN HUB,,,HUB,,31.26,25.242802,-6.250220,0.233022,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,51287,WEST INT HUB,,,HUB,,31.26,32.333331,1.184998,-0.111667,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,31.26,31.744372,0.022811,0.461561,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,31.26,26.033808,-5.154859,-0.071333,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,31.26,26.323000,-2.999923,-1.937077,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,33092313,CHICAGO HUB,,,HUB,,31.26,26.734241,-2.930694,-1.595065,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,31.26,26.553551,-2.949480,-1.756969,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,34497125,AEP GEN HUB,,,HUB,,31.26,30.323421,0.105526,-1.042105,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,31.26,30.755411,0.126774,-0.631363,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,34497151,OHIO HUB,,,HUB,,31.26,30.650862,0.097362,-0.706500,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,35010337,DOMINION HUB,,,HUB,,31.26,34.455604,2.136458,1.059146,True,1
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,31.26,30.227727,-0.320909,-0.711364,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,51217,EASTERN HUB,,,HUB,,33.14,25.660804,-7.438289,-0.040907,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,51287,WEST INT HUB,,,HUB,,33.14,34.179442,1.174442,-0.135000,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,33.14,33.242393,-0.446460,0.548853,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,33.14,26.293804,-6.574878,-0.271318,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,33.14,26.539769,-4.537000,-2.063231,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,33092313,CHICAGO HUB,,,HUB,,33.14,26.984034,-4.450886,-1.705080,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,33.14,26.788573,-4.478500,-1.872927,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,34497125,AEP GEN HUB,,,HUB,,33.14,31.766842,-0.321053,-1.052105,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,33.14,32.222938,-0.293325,-0.623737,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,34497151,OHIO HUB,,,HUB,,33.14,32.104094,-0.330356,-0.705550,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,35010337,DOMINION HUB,,,HUB,,33.14,36.593291,2.388312,1.064979,True,1
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,33.14,31.541136,-0.852273,-0.746591,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,51217,EASTERN HUB,,,HUB,,39.00,26.458361,-13.116187,0.574548,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,51287,WEST INT HUB,,,HUB,,39.00,38.897215,0.143883,-0.246668,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,39.00,31.909789,-8.097188,1.006977,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,4669664,NEW JERSEY HUB,,,HUB,,39.00,26.506509,-12.788768,0.295277,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,33092311,CHICAGO GEN HUB,,,HUB,,39.00,26.704077,-9.205000,-3.090923,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,33092313,CHICAGO HUB,,,HUB,,39.00,27.203310,-9.096263,-2.700427,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,33092315,N ILLINOIS HUB,,,HUB,,39.00,26.976983,-9.142229,-2.880788,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,34497125,AEP GEN HUB,,,HUB,,39.00,32.991316,-4.354737,-1.653947,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,34497127,AEP-DAYTON HUB,,,HUB,,39.00,33.599636,-4.172236,-1.228128,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,34497151,OHIO HUB,,,HUB,,39.00,33.414062,-4.223646,-1.362292,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,35010337,DOMINION HUB,,,HUB,,39.00,44.089177,3.707591,1.381586,True,1
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,116013751,ATSI GEN HUB,,,HUB,,39.00,32.291136,-5.604091,-1.104773,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,51217,EASTERN HUB,,,HUB,,44.29,28.336069,-16.750000,0.796069,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,51287,WEST INT HUB,,,HUB,,44.29,41.562768,-2.337231,-0.390001,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,44.29,30.237604,-15.056248,1.003852,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,4669664,NEW JERSEY HUB,,,HUB,,44.29,28.019197,-16.726116,0.455313,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,33092311,CHICAGO GEN HUB,,,HUB,,44.29,26.004231,-14.959923,-3.325846,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,33092313,CHICAGO HUB,,,HUB,,44.29,26.571103,-14.837982,-2.880915,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,33092315,N ILLINOIS HUB,,,HUB,,44.29,26.303046,-14.897653,-3.089301,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,34497125,AEP GEN HUB,,,HUB,,44.29,32.941579,-9.471053,-1.877368,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,34497127,AEP-DAYTON HUB,,,HUB,,44.29,33.745341,-9.190588,-1.354071,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,34497151,OHIO HUB,,,HUB,,44.29,33.566384,-9.236025,-1.487591,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,35010337,DOMINION HUB,,,HUB,,44.29,47.931671,2.431992,1.209679,True,1
5/1/2025 4:00:00 PM,5/1/2025 12:00:00 PM,116013751,ATSI GEN HUB,,,HUB,,44.29,31.985227,-10.995000,-1.309773,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,51217,EASTERN HUB,,,HUB,,49.79,27.135439,-23.502326,0.847765,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,51287,WEST INT HUB,,,HUB,,49.79,49.869989,0.683879,-0.603890,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,49.79,36.748331,-14.034166,0.992497,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,4669664,NEW JERSEY HUB,,,HUB,,49.79,27.257660,-22.786386,0.254046,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,33092311,CHICAGO GEN HUB,,,HUB,,49.79,29.762462,-16.318846,-3.708692,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,33092313,CHICAGO HUB,,,HUB,,49.79,30.436069,-16.174928,-3.179003,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,33092315,N ILLINOIS HUB,,,HUB,,49.79,30.114799,-16.254547,-3.420654,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,34497125,AEP GEN HUB,,,HUB,,49.79,40.809211,-6.854211,-2.126578,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,34497127,AEP-DAYTON HUB,,,HUB,,49.79,41.621765,-6.672218,-1.496017,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,34497151,OHIO HUB,,,HUB,,49.79,41.375073,-6.775947,-1.638980,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,35010337,DOMINION HUB,,,HUB,,49.79,57.927506,6.558763,1.578743,True,1
5/1/2025 5:00:00 PM,5/1/2025 1:00:00 PM,116013751,ATSI GEN HUB,,,HUB,,49.79,39.044545,-9.093182,-1.652273,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,51217,EASTERN HUB,,,HUB,,62.72,29.172182,-34.867436,1.319618,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,51287,WEST INT HUB,,,HUB,,62.72,47.805542,-13.933901,-0.980557,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,62.72,40.786239,-23.361362,1.427601,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,4669664,NEW JERSEY HUB,,,HUB,,62.72,28.933901,-34.530423,0.744324,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,33092311,CHICAGO GEN HUB,,,HUB,,62.72,24.822923,-33.044923,-4.852154,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,33092313,CHICAGO HUB,,,HUB,,62.72,25.625225,-32.910706,-4.184069,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,33092315,N ILLINOIS HUB,,,HUB,,62.72,25.239509,-32.987816,-4.492675,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,34497125,AEP GEN HUB,,,HUB,,62.72,35.785526,-23.973421,-2.961053,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,34497127,AEP-DAYTON HUB,,,HUB,,62.72,36.871712,-23.654259,-2.194029,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,34497151,OHIO HUB,,,HUB,,62.72,36.547176,-23.809764,-2.363060,True,1
5/1/2025 6:00:00 PM,5/1/2025 2:00:00 PM,35010337,DOMINION HUB,,,HUB,,62.72,56.093987,-8.589200,1.963187,True,1
